"REGION","URBANICITY","MAKE","MODEL","BODY_TYP","MOD_YEAR","GVWR","ROLLOVER","IMPACT1","DEFORMED","FIRE_EXP","SPEEDREL","P_CRASH2","ACC_TYPE","AGE","SEX","INJ_SEV","SEAT_POS","REST_USE","AIR_BAG","EJECTION","ALCH_TRANS","DRUGS_TRANS"
"3","2","35","47","4","2014","0","0","12","2","0","0","50","20","24","2","1","11","3","20","0","0","0"
"3","2","35","47","4","2014","0","0","12","2","0","0","50","20","20","2","1","13","3","20","0","0","0"
"3","2","7","27","6","2017","0","0","6","2","0","0","53","21","20","2","1","11","3","20","0","0","0"
"3","2","7","27","6","2017","0","0","6","2","0","0","53","21","23","2","1","13","3","20","0","0","0"
"3","2","53","705","80","2014","0","0","0","6","0","0","70","98","29","1","2","11","17","20","8","0","0"
"3","1","41","51","4","2006","0","0","12","6","0","4","50","20","50","2","3","11","3","20","0","0","0"
"3","1","2","404","14","1994","0","0","6","6","0","0","53","22","49","1","3","11","3","20","0","0","0"
"3","1","35","481","34","2008","0","0","11","6","0","0","15","68","69","1","1","11","3","1","0","0","0"
"3","1","20","2","4","1994","0","0","9","6","0","0","62","69","28","1","2","11","3","1","0","0","0"
"3","1","20","2","4","1994","0","0","9","6","0","0","62","69","23","2","1","13","3","1","0","0","0"
"3","1","20","2","4","1994","0","0","9","6","0","0","62","69","0","1","9","21","11","20","0","0","0"
"3","1","20","2","4","1994","0","0","9","6","0","0","62","69","4","2","9","22","2","20","0","0","0"
"3","1","20","2","4","1994","0","0","9","6","0","0","62","69","7","1","9","23","3","20","0","0","0"
"3","2","6","18","4","2012","0","0","11","6","0","0","13","7","23","1","3","11","20","8","0","1","0"
"3","2","34","35","4","2005","0","0","4","6","0","0","14","14","26","2","4","11","20","1","0","0","0"
"3","1","20","37","4","2012","0","0","6","4","0","0","53","29","65","2","2","11","3","20","0","0","0"
"4","1","37","31","4","2006","0","0","83","4","0","0","15","68","17","2","1","11","3","9","0","0","0"
"4","1","12","401","14","2016","0","0","12","2","0","0","62","69","63","2","1","11","3","20","0","0","0"
"4","1","37","32","9","1997","0","9","0","6","0","0","13","98","23","1","2","11","3","20","0","1","0"
"4","1","37","402","14","2009","0","9","6","6","0","0","53","29","25","2","2","11","3","9","9","0","0"
"4","1","37","402","14","2009","0","9","6","6","0","0","53","29","21","2","2","21","3","9","0","0","0"
"4","1","37","402","14","2009","0","9","6","6","0","0","53","29","26","2","2","23","3","9","0","0","0"
"3","1","12","442","20","1996","0","0","11","6","0","0","60","72","69","2","1","11","3","20","0","0","0"
"3","1","35","47","4","1997","0","0","6","4","0","0","53","21","24","2","1","13","3","20","0","0","0"
"3","1","35","47","4","2017","0","0","6","4","0","0","53","21","29","2","1","13","3","20","0","0","0"
"3","2","63","37","6","2014","0","0","6","2","0","0","53","21","41","2","1","11","3","20","0","0","0"
"3","1","73","706","80","2008","0","0","3","4","0","0","61","45","41","1","1","11","5","99","8","0","0"
"4","1","20","37","9","2015","0","0","12","4","0","4","50","20","81","1","2","11","3","9","0","0","0"
"4","1","37","709","80","2001","0","0","81","4","0","0","61","45","20","1","2","11","19","20","8","0","0"
"4","1","49","402","14","2016","0","2","12","6","0","0","13","1","20","2","1","11","3","9","0","1","0"
"3","1","7","28","2","2015","0","1","12","6","0","3","62","50","28","1","2","11","3","8","0","0","0"
"3","1","7","28","2","2015","0","1","12","6","0","3","62","50","26","2","2","13","3","8","0","0","0"
"3","1","20","22","2","2009","0","0","12","6","0","0","62","51","28","1","1","11","3","1","0","0","0"
"1","1","7","999","49","2015","0","0","6","9","0","0","53","32","33","2","1","11","3","99","0","0","0"
"3","1","20","37","4","2004","0","0","12","6","0","0","62","83","54","1","1","11","3","1","0","0","0"
"3","1","52","35","2","1997","0","0","12","6","0","0","62","50","32","2","3","11","20","1","0","0","0"
"3","1","12","25","6","2011","0","0","12","6","0","0","62","51","7","1","1","13","3","1","0","0","0"
"3","1","12","25","6","2011","0","0","12","6","0","0","62","51","5","2","2","22","3","20","0","0","0"
"3","2","2","403","14","2016","0","0","6","6","0","0","18","29","46","1","2","11","3","20","0","0","0"
"3","2","20","399","4","9999","0","0","99","9","0","9","10","48","999","9","9","11","99","99","0","0","0"
"3","1","49","40","4","2000","0","0","12","4","0","0","50","20","64","2","1","11","3","20","0","0","0"
"3","1","37","31","4","2015","0","0","6","2","0","0","53","21","17","2","1","11","3","20","0","0","0"
"1","1","37","999","49","2014","0","0","6","9","0","0","53","29","55","1","1","11","3","99","0","0","0"
"3","1","12","17","4","2002","0","0","12","6","0","0","17","88","42","2","2","11","3","20","0","0","0"
"3","2","55","35","4","2003","0","0","12","6","0","0","13","1","63","2","2","13","3","1","0","0","0"
"3","2","49","32","4","2008","0","0","6","6","0","0","53","21","18","2","1","11","3","20","0","0","0"
"3","2","2","407","14","2016","0","0","7","6","0","0","15","82","21","2","1","11","3","20","0","0","0"
"2","1","12","481","34","2002","0","0","12","4","0","0","8","11","52","1","3","11","3","20","0","0","0"
"3","1","7","20","4","2005","0","0","12","6","0","0","62","69","27","1","3","11","20","9","0","0","0"
"1","1","63","999","49","2005","0","0","62","9","0","0","5","2","46","2","1","11","3","99","0","0","0"
"3","1","35","47","4","2010","0","0","9","6","0","0","15","82","22","2","2","11","99","8","0","0","0"
"3","1","20","37","4","2014","0","0","12","6","0","0","67","83","27","2","2","11","3","8","0","0","0"
"1","1","99","999","99","9999","9","0","12","9","0","9","80","13","999","9","9","11","99","99","0","0","0"
"3","1","23","481","34","2015","0","0","6","4","0","0","53","25","77","1","1","11","3","20","0","0","0"
"3","1","23","481","34","2015","0","0","6","4","0","0","53","25","67","2","2","13","3","20","0","0","0"
"3","1","23","481","34","2015","0","0","6","4","0","0","53","25","39","2","2","23","3","20","0","0","0"
"3","1","20","404","14","2006","0","0","1","6","0","0","54","65","35","2","2","11","3","20","0","0","0"
"3","1","20","404","14","2006","0","0","1","6","0","0","54","65","12","1","2","21","3","20","0","0","0"
"3","1","20","404","14","2006","0","0","1","6","0","0","54","65","11","1","2","23","3","20","0","0","0"
"3","1","99","399","8","9999","0","0","1","9","0","9","54","64","999","9","9","11","99","99","0","0","0"
"3","1","99","999","99","9999","9","0","99","9","0","9","99","11","999","9","9","11","99","99","0","0","0"
"3","1","63","34","4","2016","0","0","12","6","0","0","51","24","20","1","1","11","3","1","0","0","0"
"3","1","2","1","6","2017","0","0","9","9","0","0","15","72","34","2","1","11","3","20","0","0","0"
"3","2","37","31","4","2005","0","0","12","4","0","0","50","20","21","2","1","11","99","20","0","0","0"
"3","2","37","31","4","2005","0","0","12","4","0","0","50","20","19","2","2","13","99","20","0","0","0"
"3","1","20","481","34","1996","0","0","6","4","0","0","53","25","53","1","3","11","3","20","0","1","0"
"3","1","20","481","34","1996","0","0","6","4","0","0","53","25","54","2","3","13","3","20","0","0","0"
"2","2","2","407","14","2016","0","0","6","2","0","0","53","25","44","2","1","11","3","20","0","0","0"
"2","2","20","25","4","2015","0","0","6","2","0","0","53","21","42","2","2","11","3","20","0","0","0"
"3","1","34","402","14","2017","0","0","6","4","0","0","53","29","28","2","1","13","3","20","0","0","0"
"3","1","59","403","14","2014","0","0","61","6","0","0","59","84","56","1","1","11","3","20","0","0","0"
"2","1","54","44","4","2015","0","0","81","6","0","0","66","87","56","2","2","11","3","8","0","0","0"
"2","1","54","44","4","2015","0","0","81","6","0","0","66","87","53","1","2","13","3","8","0","0","0"
"3","1","52","34","4","2007","0","0","6","4","0","0","53","21","39","1","2","11","3","20","0","0","0"
"3","1","99","999","99","9999","9","0","99","9","0","0","11","11","999","9","9","11","99","99","0","0","0"
"3","1","49","32","4","2017","0","0","12","6","0","0","62","69","62","2","1","11","3","8","0","0","0"
"3","1","35","43","4","2005","0","0","7","4","0","0","60","45","34","1","1","11","3","20","0","1","1"
"2","1","12","442","20","2001","0","1","81","6","0","0","11","1","31","2","2","11","3","20","0","0","0"
"3","1","59","999","49","9999","0","0","12","9","0","9","50","20","999","1","9","11","99","99","0","0","0"
"4","2","37","402","14","2015","0","0","12","6","0","0","15","68","83","2","3","11","3","9","0","0","0"
"3","1","37","402","14","2017","0","0","3","6","0","0","15","68","24","2","1","11","3","9","0","0","0"
"1","1","35","399","4","1996","0","0","6","9","0","0","53","21","49","1","1","11","3","20","0","0","0"
"3","1","7","25","5","2010","0","0","2","6","0","0","15","68","24","2","1","11","8","20","0","0","0"
"3","1","58","37","4","2013","0","0","12","6","0","0","62","69","40","2","1","11","8","1","0","0","0"
"3","2","23","421","15","2005","0","0","12","6","0","0","72","83","58","1","2","11","3","20","0","0","0"
"3","2","23","421","15","2005","0","0","12","6","0","0","72","83","64","2","2","13","3","20","0","0","0"
"3","2","55","402","14","2014","0","0","10","6","0","0","15","82","76","1","1","11","3","8","0","0","0"
"3","2","55","402","14","2014","0","0","10","6","0","0","15","82","61","2","1","13","3","8","0","0","0"
"3","1","99","399","9","9999","0","0","12","9","0","9","80","13","999","9","9","11","99","99","0","0","0"
"3","1","99","399","4","9999","0","0","3","9","0","0","13","1","999","9","9","11","99","99","0","0","0"
"4","1","23","421","15","2016","0","0","12","4","0","0","62","69","39","2","1","11","3","9","0","0","0"
"4","1","12","481","34","2016","0","0","12","4","0","0","65","79","25","1","1","13","3","20","0","0","0"
"3","1","20","2","2","1986","0","0","12","6","0","4","50","20","32","1","2","11","3","20","0","1","0"
"3","1","2","403","14","2011","0","0","6","4","0","0","53","22","17","2","1","11","3","20","0","1","0"
"3","1","2","403","14","2011","0","0","6","4","0","0","53","22","17","2","1","13","3","20","0","0","0"
"3","1","49","51","5","2015","0","0","12","6","0","0","62","69","27","1","1","11","3","8","0","0","0"
"3","1","99","399","4","9999","0","0","99","9","0","0","16","78","999","9","9","11","99","20","0","0","0"
"3","1","72","706","80","2007","0","0","12","2","0","0","52","28","55","1","1","11","17","20","8","0","0"
"4","1","49","46","5","2018","0","0","6","9","0","0","53","21","40","2","2","11","3","99","0","0","0"
"4","1","49","46","5","2018","0","0","6","9","0","0","53","21","13","2","2","13","3","99","0","0","0"
"4","1","98","706","80","2001","0","0","12","6","0","4","50","20","73","1","2","11","17","99","8","0","0"
"4","1","2","404","14","2006","0","0","12","9","0","4","52","33","62","2","2","11","3","99","0","0","0"
"4","1","99","999","99","9999","0","0","6","9","0","9","53","33","999","2","9","11","99","99","0","0","0"
"4","1","12","402","14","2014","0","0","12","6","0","4","52","28","82","1","1","11","3","9","0","0","0"
"4","1","37","402","14","2014","0","0","1","9","0","0","61","45","10","1","1","23","3","99","0","0","0"
"4","1","2","405","14","2005","0","9","0","6","0","0","1","2","52","2","3","11","3","99","0","0","0"
"4","1","99","399","8","9999","0","0","6","9","0","9","53","98","999","9","9","11","99","99","0","0","0"
"4","1","49","422","15","2016","0","1","12","6","0","0","13","1","42","1","4","11","3","9","0","0","0"
"3","1","6","18","4","2015","0","0","12","6","0","4","10","20","27","1","1","11","3","99","0","0","0"
"3","1","35","43","4","2015","0","0","6","6","0","0","61","21","24","2","1","11","3","99","0","0","0"
"3","1","2","1","6","2007","0","0","12","6","0","0","50","20","22","2","2","11","3","1","0","0","0"
"3","1","2","404","14","2004","0","0","6","6","0","0","53","21","76","1","2","11","3","1","0","0","0"
"3","1","20","404","14","2012","0","0","6","6","0","0","53","98","29","2","1","11","3","20","0","0","0"
"3","1","7","422","15","2016","0","0","6","4","0","0","53","98","58","1","1","11","3","20","0","0","0"
"3","1","7","422","15","2016","0","0","6","4","0","0","53","98","96","1","1","13","3","20","0","0","0"
"3","1","7","482","34","2014","0","0","6","4","0","0","53","21","26","1","1","11","3","20","0","0","0"
"3","1","53","705","80","2013","0","0","12","6","0","0","52","28","22","1","2","11","5","99","8","0","0"
"3","1","35","43","4","2008","0","0","12","6","0","0","62","69","23","2","1","11","3","1","0","0","0"
"3","1","35","401","14","2014","0","0","9","6","0","0","62","98","59","1","1","11","3","1","0","0","0"
"3","1","35","401","14","2014","0","0","9","6","0","0","62","98","59","2","1","13","3","1","0","0","0"
"3","1","49","403","14","2016","0","0","6","2","0","0","53","21","54","1","1","11","3","20","0","0","0"
"4","1","55","33","4","2017","0","0","12","6","0","0","10","50","37","1","3","11","3","9","0","0","0"
"4","1","12","402","14","2001","0","0","12","6","0","0","62","51","39","2","3","11","3","9","0","0","0"
"4","1","12","402","14","2001","0","0","12","6","0","0","62","51","6","2","3","13","20","9","0","0","0"
"4","1","54","421","15","2016","0","0","6","6","0","0","53","21","40","2","1","11","3","9","0","1","0"
"4","1","54","421","15","2016","0","0","6","6","0","0","53","21","9","2","1","21","3","20","0","0","0"
"4","1","54","421","15","2016","0","0","6","6","0","0","53","21","9","2","1","23","3","9","0","0","0"
"4","1","99","999","99","9999","9","0","6","9","0","0","53","98","999","9","9","11","99","99","9","1","0"
"3","1","98","703","84","2013","0","0","62","6","0","0","15","82","53","1","3","11","17","20","8","0","0"
"4","1","49","46","9","2010","0","0","6","2","0","0","53","29","60","2","1","11","3","9","0","0","0"
"4","1","37","32","9","2002","0","0","6","4","0","0","53","98","47","2","1","11","3","20","0","0","0"
"4","1","72","709","80","2018","0","0","81","4","0","4","6","1","64","1","2","11","17","20","8","0","0"
"3","1","37","31","4","2016","0","0","11","6","0","0","61","8","29","2","1","11","3","8","0","0","0"
"3","1","19","20","6","2009","0","9","82","6","0","0","61","2","14","1","2","13","3","3","0","0","0"
"3","1","20","482","34","2004","0","0","12","9","0","5","51","24","58","1","3","11","3","20","0","0","0"
"3","1","35","50","4","2012","0","0","9","6","0","0","65","77","37","1","1","11","3","9","0","0","0"
"3","1","35","43","4","2016","0","0","11","6","0","5","13","1","23","2","3","11","99","8","0","0","0"
"3","1","20","404","14","2015","0","0","12","6","0","0","62","69","57","2","2","11","3","9","0","0","0"
"3","1","20","2","4","2018","0","0","6","9","0","0","53","29","60","1","1","11","3","20","0","0","0"
"3","1","53","34","4","2008","0","0","12","6","0","0","17","86","21","2","1","11","3","20","0","0","0"
"3","1","37","32","4","1997","0","0","82","6","0","0","66","87","77","1","1","11","3","1","0","0","0"
"3","1","37","32","4","1997","0","0","82","6","0","0","66","87","62","2","1","23","3","1","0","0","0"
"1","2","20","399","4","2005","0","0","11","9","0","0","10","49","62","2","3","11","3","20","0","0","0"
"4","1","99","999","99","9999","0","0","99","9","0","9","80","13","999","9","9","11","99","99","0","0","0"
"1","2","23","499","48","2007","0","0","12","0","0","0","6","2","35","2","1","11","3","20","0","0","0"
"3","1","99","399","9","9999","0","0","12","9","0","9","52","33","999","9","9","11","99","99","0","0","0"
"3","1","20","37","4","2006","0","0","6","6","0","0","18","33","30","2","2","13","3","20","0","0","0"
"3","1","30","52","4","2013","0","0","1","6","0","0","67","83","23","1","1","11","20","8","0","0","0"
"3","1","35","43","4","2016","0","0","12","6","0","0","50","20","48","2","1","11","3","1","0","0","0"
"3","2","52","402","14","2008","0","0","6","9","0","0","53","29","41","2","1","11","3","20","0","0","0"
"3","2","52","402","14","2008","0","0","6","9","0","0","53","29","14","2","1","13","3","20","0","0","0"
